,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Type_Combined,Id_Item_First,Id_Item_Second,Id_Item_Third,Class_Outlet_Per_Year,Class_Item_Weight,Class_Item_Visibility,Item_Sales,Item_MRP_AVG,Item_Sales_AVG,Class_Item_MRP,Outlet_Item_Sales_AVG
3766,FDY59,8.195,Low Fat,0.031403441000000004,Baking Goods,93.8462,OUT046,1997,Small,Tier 1,Supermarket Type1,647.8234,Food,FD,Y,59,Class B,Medium,Low,7.0,93.07477142857142,12.142857142857142,Cheap,16.18709677419355
3767,FDB21,7.475,Low Fat,0.149125615,Fruits and Vegetables,241.6854,OUT018,2009,Medium,Tier 3,Supermarket Type2,6042.135,Food,FD,B,21,Class C,Medium,Low,25.0,242.0254,17.8,Expensive,13.856681034482758
3768,DRG11,6.385,Low Fat,0.083768522,Hard Drinks,109.8596,OUT013,1987,High,Tier 3,Supermarket Type1,3235.788,Drinks,DR,G,11,Class A,Medium,Low,29.0,109.0596,14.0,Medium,15.99785407725322
3769,FDI41,18.5,Regular,0.062205112,Frozen Foods,148.3418,OUT013,1987,High,Tier 3,Supermarket Type1,1765.7016,Food,FD,I,41,Class A,Heavy,Low,12.0,147.1043,17.375,Medium,15.99785407725322
3770,NCM17,7.93,Low Fat,0.07142564700000001,Health and Hygiene,45.9086,OUT018,2009,Medium,Tier 3,Supermarket Type2,1070.6064,Non-Consumable,NC,M,17,Class C,Medium,Low,23.0,44.888600000000004,24.0,Cheap,13.856681034482758
3771,FDM27,12.35,Regular,0.158337479,Meat,157.9946,OUT013,1987,High,Tier 3,Supermarket Type1,3313.6866,Food,FD,M,27,Class A,Heavy,Intermediate,21.0,157.7346,15.2,Medium,15.99785407725322
3772,FDA32,14.0,Low Fat,0.030140981,Fruits and Vegetables,216.0192,OUT049,1999,Medium,Tier 1,Supermarket Type1,2588.6304,Food,FD,A,32,Class B,Heavy,Low,12.0,215.86205714285714,11.428571428571429,Expensive,16.636559139784946
3773,NCZ53,9.6,Low Fat,0.024515221,Health and Hygiene,189.2214,OUT049,1999,Medium,Tier 1,Supermarket Type1,3956.8494,Non-Consumable,NC,Z,53,Class B,Medium,Low,21.0,188.3214,16.0,Medium,16.636559139784946
3774,FDW40,14.0,Regular,0.105125569,Frozen Foods,143.2812,OUT035,2004,Small,Tier 2,Supermarket Type1,3277.0676,Food,FD,W,40,Class C,Heavy,Low,23.0,143.08120000000002,16.5,Medium,16.966666666666665
3775,FDS52,8.89,Low Fat,0.00547348,Frozen Foods,100.5016,OUT035,2004,Small,Tier 2,Supermarket Type1,1315.6208,Food,FD,S,52,Class C,Medium,Low,13.0,101.3766,14.0,Medium,16.966666666666665
3776,FDS11,7.05,Regular,0.055548003,Breads,225.3088,OUT035,2004,Small,Tier 2,Supermarket Type1,5816.4288,Food,FD,S,11,Class C,Medium,Low,26.0,223.9088,17.166666666666668,Expensive,16.966666666666665
3777,FDL20,17.1,Low Fat,0.128614205,Fruits and Vegetables,111.6886,OUT049,1999,Medium,Tier 1,Supermarket Type1,1556.6404,Food,FD,L,20,Class B,Heavy,Low,14.0,111.7386,18.5,Medium,16.636559139784946
3778,FDR21,19.7,Low Fat,0.066879757,Snack Foods,174.437,OUT013,1987,High,Tier 3,Supermarket Type1,1587.933,Food,FD,R,21,Class A,Heavy,Low,9.0,176.20842857142856,13.428571428571429,Medium,15.99785407725322
3779,FDV28,16.1,Regular,0.160379061,Frozen Foods,33.6558,OUT018,2009,Medium,Tier 3,Supermarket Type2,203.7348,Food,FD,V,28,Class C,Heavy,Intermediate,6.0,33.99865714285715,14.285714285714286,Cheap,13.856681034482758
3780,FDE23,17.6,Regular,0.053397642,Starchy Foods,46.706,OUT018,2009,Medium,Tier 3,Supermarket Type2,699.09,Food,FD,E,23,Class C,Heavy,Low,15.0,46.68600000000001,19.0,Cheap,13.856681034482758
3781,FDU12,15.5,Regular,0.075688032,Baking Goods,262.9568,OUT013,1987,High,Tier 3,Supermarket Type1,1845.5976,Food,FD,U,12,Class A,Heavy,Low,7.0,263.44568888888887,12.555555555555555,Expensive,15.99785407725322
3782,FDZ22,9.395,Low Fat,0.045340279000000004,Snack Foods,85.025,OUT049,1999,Medium,Tier 1,Supermarket Type1,2080.625,Food,FD,Z,22,Class B,Medium,Low,24.0,83.80499999999999,14.4,Cheap,16.636559139784946
3783,FDI44,16.1,Low Fat,0.10014945900000001,Fruits and Vegetables,78.4328,OUT013,1987,High,Tier 3,Supermarket Type1,1158.492,Food,FD,I,44,Class A,Heavy,Low,15.0,77.0328,19.75,Cheap,15.99785407725322
3784,FDE57,9.6,Low Fat,0.036341539,Fruits and Vegetables,142.9154,OUT049,1999,Medium,Tier 1,Supermarket Type1,3261.7542,Food,FD,E,57,Class B,Medium,Low,23.0,141.3404,21.75,Medium,16.636559139784946
3785,DRJ51,14.1,Low Fat,0.087920675,Dairy,228.5668,OUT013,1987,High,Tier 3,Supermarket Type1,1151.8339999999998,Drinks,DR,J,51,Class A,Heavy,Low,5.0,230.60680000000002,15.6,Expensive,15.99785407725322
3786,FDT21,7.42,Low Fat,0.020423549,Snack Foods,249.0092,OUT049,1999,Medium,Tier 1,Supermarket Type1,2988.1104,Food,FD,T,21,Class B,Medium,Low,12.0,248.6092,16.0,Expensive,16.636559139784946
3787,FDS58,9.285,Regular,0.021002641000000002,Snack Foods,161.1578,OUT035,2004,Small,Tier 2,Supermarket Type1,4011.445,Food,FD,S,58,Class C,Medium,Low,25.0,160.4978,20.0,Medium,16.966666666666665
3788,FDA26,7.855,Regular,0.07015060079999999,Dairy,220.1482,OUT018,2009,Medium,Tier 3,Supermarket Type2,4600.0122,Food,FD,A,26,Class C,Medium,Low,21.0,218.8482,15.2,Expensive,13.856681034482758
3789,FDF20,12.85,Low Fat,0.033220169,Fruits and Vegetables,196.6768,OUT046,1997,Small,Tier 1,Supermarket Type1,2759.0752,Food,FD,F,20,Class B,Heavy,Low,14.0,197.16013333333333,16.666666666666668,Medium,16.18709677419355
3790,FDI15,13.8,Low Fat,0.14123493199999998,Dairy,263.7884,OUT013,1987,High,Tier 3,Supermarket Type1,5564.7564,Food,FD,I,15,Class A,Heavy,Low,21.0,263.9384,15.0,Expensive,15.99785407725322
3791,FDL08,10.8,Low Fat,0.049709624,Fruits and Vegetables,246.8144,OUT035,2004,Small,Tier 2,Supermarket Type1,2450.144,Food,FD,L,08,Class C,Heavy,Low,10.0,245.33106666666666,14.833333333333334,Expensive,16.966666666666665
3792,FDF08,14.3,Regular,0.065153295,Fruits and Vegetables,88.4856,OUT013,1987,High,Tier 3,Supermarket Type1,1406.1696,Food,FD,F,08,Class A,Heavy,Low,16.0,89.11893333333335,14.166666666666666,Cheap,15.99785407725322
3793,FDN03,9.8,Regular,0.015087112,Meat,250.1408,OUT035,2004,Small,Tier 2,Supermarket Type1,4005.4528,Food,FD,N,03,Class C,Medium,Low,16.0,249.5808,10.8,Expensive,16.966666666666665
3794,NCO17,10.0,Low Fat,0.073493831,Health and Hygiene,118.344,OUT049,1999,Medium,Tier 1,Supermarket Type1,1797.66,Non-Consumable,NC,O,17,Class B,Medium,Low,15.0,119.91542857142856,17.142857142857142,Medium,16.636559139784946
3795,NCH18,9.3,Low Fat,0.044624064000000005,Household,245.4802,OUT013,1987,High,Tier 3,Supermarket Type1,3193.8426,Non-Consumable,NC,H,18,Class A,Medium,Low,13.0,245.94686666666666,14.0,Expensive,15.99785407725322
3796,DRN35,8.01,Low Fat,0.070189131,Hard Drinks,37.9532,OUT013,1987,High,Tier 3,Supermarket Type1,826.9236,Drinks,DR,N,35,Class A,Medium,Low,22.0,36.36986666666667,18.166666666666668,Cheap,15.99785407725322
3797,FDC47,15.0,Low Fat,0.119374946,Snack Foods,229.3694,OUT018,2009,Medium,Tier 3,Supermarket Type2,5024.1268,Food,FD,C,47,Class C,Heavy,Low,22.0,228.4194,17.0,Expensive,13.856681034482758
3798,FDN48,13.35,Low Fat,0.065215312,Baking Goods,93.4804,OUT018,2009,Medium,Tier 3,Supermarket Type2,1102.5648,Food,FD,N,48,Class C,Heavy,Low,12.0,91.3404,16.4,Cheap,13.856681034482758
3799,DRL11,10.5,Low Fat,0.048009080999999995,Hard Drinks,157.0946,OUT035,2004,Small,Tier 2,Supermarket Type1,2209.1244,Drinks,DR,L,11,Class C,Heavy,Low,14.0,158.3546,19.8,Medium,16.966666666666665
3800,FDY37,17.0,Regular,0.026568875,Canned,142.047,OUT046,1997,Small,Tier 1,Supermarket Type1,3149.2340000000004,Food,FD,Y,37,Class B,Heavy,Low,22.0,142.667,20.4,Medium,16.18709677419355
3801,FDS35,9.3,Low Fat,0.111127966,Breads,63.1826,OUT013,1987,High,Tier 3,Supermarket Type1,2002.0606,Food,FD,S,35,Class A,Medium,Low,32.0,64.56593333333332,17.833333333333332,Cheap,15.99785407725322
3802,DRD60,15.7,Low Fat,0.03723211,Soft Drinks,183.1634,OUT046,1997,Small,Tier 1,Supermarket Type1,5634.6654,Drinks,DR,D,60,Class B,Heavy,Low,31.0,181.84673333333333,14.333333333333334,Medium,16.18709677419355
3803,DRP47,15.75,Low Fat,0.140603316,Hard Drinks,252.8382,OUT046,1997,Small,Tier 1,Supermarket Type1,6308.455,Drinks,DR,P,47,Class B,Heavy,Low,25.0,252.26319999999998,15.0,Expensive,16.18709677419355
3804,FDR59,14.5,Regular,0.063962842,Breads,263.1594,OUT049,1999,Medium,Tier 1,Supermarket Type1,2616.594,Food,FD,R,59,Class B,Heavy,Low,10.0,262.0719,14.375,Expensive,16.636559139784946
3805,FDY33,14.5,Regular,0.09380280342857143,Snack Foods,159.3262,OUT035,2004,Small,Tier 2,Supermarket Type1,2864.2716,Food,FD,Y,33,Class C,Heavy,Low,18.0,159.24048571428574,20.714285714285715,Medium,16.966666666666665
3806,NCW17,18.0,Low Fat,0.019465205,Health and Hygiene,128.6994,OUT018,2009,Medium,Tier 3,Supermarket Type2,2441.4886,Non-Consumable,NC,W,17,Class C,Heavy,Low,19.0,128.7494,23.75,Medium,13.856681034482758
3807,FDN38,6.615,Regular,0.091895319,Canned,248.6408,OUT013,1987,High,Tier 3,Supermarket Type1,3504.7712,Food,FD,N,38,Class A,Medium,Low,14.0,250.85746666666668,15.333333333333334,Expensive,15.99785407725322
3808,NCN14,19.1,Low Fat,0.092060694,Others,183.7608,OUT049,1999,Medium,Tier 1,Supermarket Type1,4777.7808,Non-Consumable,NC,N,14,Class B,Heavy,Low,26.0,184.31079999999997,10.666666666666666,Medium,16.636559139784946
3809,FDW32,18.35,Regular,0.094296835,Fruits and Vegetables,84.3882,OUT046,1997,Small,Tier 1,Supermarket Type1,1116.5466,Food,FD,W,32,Class B,Heavy,Low,13.0,86.23105714285714,11.142857142857142,Cheap,16.18709677419355
3810,FDU33,7.63,Regular,0.13468429199999998,Snack Foods,47.0402,OUT035,2004,Small,Tier 2,Supermarket Type1,1470.0864,Food,FD,U,33,Class C,Medium,Low,31.0,46.30686666666667,14.833333333333334,Cheap,16.966666666666665
3811,NCO43,5.5,Low Fat,0.047059015999999995,Others,100.1016,OUT013,1987,High,Tier 3,Supermarket Type1,2125.2336,Non-Consumable,NC,O,43,Class A,Medium,Low,21.0,101.00160000000001,19.0,Medium,15.99785407725322
3812,FDT19,7.59,Regular,0.14526636,Fruits and Vegetables,172.908,OUT049,1999,Medium,Tier 1,Supermarket Type1,6231.888000000001,Food,FD,T,19,Class B,Medium,Low,36.0,173.128,20.6,Medium,16.636559139784946
3813,DRK12,9.5,Low Fat,0.041851461,Soft Drinks,31.49,OUT013,1987,High,Tier 3,Supermarket Type1,466.06,Drinks,DR,K,12,Class A,Medium,Low,15.0,32.315000000000005,15.25,Cheap,15.99785407725322
3814,FDS14,7.285,Low Fat,0.049954435,Dairy,156.5288,OUT035,2004,Small,Tier 2,Supermarket Type1,2356.9320000000002,Food,FD,S,14,Class C,Medium,Low,15.0,156.50379999999998,11.75,Medium,16.966666666666665
3815,NCK07,10.65,Low Fat,0.048762383,Others,165.2526,OUT049,1999,Medium,Tier 1,Supermarket Type1,3946.8624,Non-Consumable,NC,K,07,Class B,Heavy,Low,24.0,165.2526,16.0,Medium,16.636559139784946
3816,FDH32,12.8,Low Fat,0.075996742,Fruits and Vegetables,97.141,OUT013,1987,High,Tier 3,Supermarket Type1,2799.6890000000003,Food,FD,H,32,Class A,Heavy,Low,29.0,96.80766666666666,22.333333333333332,Cheap,15.99785407725322
3817,NCZ41,19.85,Low Fat,0.051622839600000005,Health and Hygiene,126.1704,OUT018,2009,Medium,Tier 3,Supermarket Type2,1877.556,Non-Consumable,NC,Z,41,Class C,Heavy,Low,15.0,125.63040000000001,14.6,Medium,13.856681034482758
3818,FDQ59,9.8,Regular,0.056339618,Breads,84.2908,OUT013,1987,High,Tier 3,Supermarket Type1,755.0172,Food,FD,Q,59,Class A,Medium,Low,9.0,84.8308,16.8,Cheap,15.99785407725322
3819,NCO54,19.5,Low Fat,0.014262413,Household,57.1614,OUT013,1987,High,Tier 3,Supermarket Type1,331.5684,Non-Consumable,NC,O,54,Class A,Heavy,Low,6.0,55.8614,19.25,Cheap,15.99785407725322
3820,DRH36,16.2,Low Fat,0.03338006,Soft Drinks,74.0696,OUT046,1997,Small,Tier 1,Supermarket Type1,1416.8224,Drinks,DR,H,36,Class B,Heavy,Low,19.0,73.93626666666667,17.166666666666668,Cheap,16.18709677419355
3821,FDY35,17.6,Regular,0.016024651,Breads,44.0402,OUT035,2004,Small,Tier 2,Supermarket Type1,597.2226,Food,FD,Y,35,Class C,Heavy,Low,14.0,45.81162857142857,17.571428571428573,Cheap,16.966666666666665
3822,NCL18,18.85,Low Fat,0.16755220199999998,Household,193.1136,OUT035,2004,Small,Tier 2,Supermarket Type1,2332.9632,Non-Consumable,NC,L,18,Class C,Heavy,Intermediate,12.0,194.1278857142857,10.714285714285714,Medium,16.966666666666665
3823,FDL57,15.1,Regular,0.067181098,Snack Foods,258.8304,OUT049,1999,Medium,Tier 1,Supermarket Type1,5424.9384,Food,FD,L,57,Class B,Heavy,Low,21.0,258.7304,17.333333333333332,Expensive,16.636559139784946
3824,NCP50,17.35,Low Fat,0.01982751457142857,Others,79.2618,OUT018,2009,Medium,Tier 3,Supermarket Type2,966.7416,Non-Consumable,NC,P,50,Class C,Heavy,Low,12.0,79.87608571428571,13.857142857142858,Cheap,13.856681034482758
3825,FDH24,20.7,Low Fat,0.021431133999999998,Baking Goods,157.0288,OUT046,1997,Small,Tier 1,Supermarket Type1,2199.8032,Food,FD,H,24,Class B,Extra Heavy,Low,14.0,156.94879999999998,15.6,Medium,16.18709677419355
3826,FDW50,13.1,Low Fat,0.075563757,Dairy,168.1158,OUT035,2004,Small,Tier 2,Supermarket Type1,2005.3896,Food,FD,W,50,Class C,Heavy,Low,12.0,167.27294285714285,9.428571428571429,Medium,16.966666666666665
3827,FDD29,12.15,Low Fat,0.018439138,Frozen Foods,254.7698,OUT049,1999,Medium,Tier 1,Supermarket Type1,5073.396,Food,FD,D,29,Class B,Heavy,Low,20.0,253.3448,16.0,Expensive,16.636559139784946
3828,FDX55,15.1,Low Fat,0.055195460999999994,Fruits and Vegetables,216.1166,OUT035,2004,Small,Tier 2,Supermarket Type1,5007.4818,Food,FD,X,55,Class C,Heavy,Low,23.0,217.2366,14.2,Expensive,16.966666666666665
3829,FDR02,16.7,Low Fat,0.022065676,Dairy,110.5886,OUT046,1997,Small,Tier 1,Supermarket Type1,1556.6404,Food,FD,R,02,Class B,Heavy,Low,14.0,110.56002857142856,16.428571428571427,Medium,16.18709677419355
3830,FDF08,14.3,Regular,0.06167332833333333,Fruits and Vegetables,89.8856,OUT018,2009,Medium,Tier 3,Supermarket Type2,1406.1696,Food,FD,F,08,Class C,Heavy,Low,16.0,89.11893333333335,14.166666666666666,Cheap,13.856681034482758
3831,DRJ11,9.5,Low Fat,0.085020342,Hard Drinks,188.7872,OUT013,1987,High,Tier 3,Supermarket Type1,1701.7848,Drinks,DR,J,11,Class A,Medium,Low,9.0,189.3729142857143,15.428571428571429,Medium,15.99785407725322
3832,FDC21,14.6,Regular,0.043133816,Fruits and Vegetables,109.7254,OUT018,2009,Medium,Tier 3,Supermarket Type2,651.1524,Food,FD,C,21,Class C,Heavy,Low,6.0,108.98539999999998,8.2,Medium,13.856681034482758
3833,FDX39,14.3,Regular,0.049676157,Meat,212.4586,OUT046,1997,Small,Tier 1,Supermarket Type1,3799.0548,Food,FD,X,39,Class B,Heavy,Low,18.0,211.0586,18.2,Expensive,16.18709677419355
3834,FDT16,9.895,Regular,0.048738014,Frozen Foods,262.1278,OUT049,1999,Medium,Tier 1,Supermarket Type1,3904.917,Food,FD,T,16,Class B,Medium,Low,15.0,260.66780000000006,20.8,Expensive,16.636559139784946
3835,FDK52,18.25,Low Fat,0.07934200599999999,Frozen Foods,226.0062,OUT049,1999,Medium,Tier 1,Supermarket Type1,1805.6496,Food,FD,K,52,Class B,Heavy,Low,8.0,225.2562,16.833333333333332,Expensive,16.636559139784946
3836,FDS23,4.635,Low Fat,0.14088911099999998,Breads,127.0994,OUT046,1997,Small,Tier 1,Supermarket Type1,1927.491,Food,FD,S,23,Class B,Light,Low,15.0,127.63273333333335,14.666666666666666,Medium,16.18709677419355
3837,FDI41,18.5,Regular,0.06224514900000001,Frozen Foods,145.8418,OUT035,2004,Small,Tier 2,Supermarket Type1,5591.3884,Food,FD,I,41,Class C,Heavy,Low,38.0,147.1043,17.375,Medium,16.966666666666665
3838,FDG33,5.365,Regular,0.140811559,Seafood,173.5764,OUT018,2009,Medium,Tier 3,Supermarket Type2,2061.3168,Food,FD,G,33,Class C,Medium,Low,12.0,172.2964,13.3,Medium,13.856681034482758
3839,NCM31,6.095,Low Fat,0.08152738,Others,140.3154,OUT018,2009,Medium,Tier 3,Supermarket Type2,1843.6002,Non-Consumable,NC,M,31,Class C,Medium,Low,13.0,141.74040000000002,15.5,Medium,13.856681034482758
3840,FDY55,16.75,Low Fat,0.081446638,Fruits and Vegetables,257.0988,OUT049,1999,Medium,Tier 1,Supermarket Type1,6424.97,Food,FD,Y,55,Class B,Heavy,Low,25.0,257.2738,20.75,Expensive,16.636559139784946
3841,FDY47,8.6,Regular,0.052264442499999994,Breads,131.531,OUT049,1999,Medium,Tier 1,Supermarket Type1,2466.7889999999998,Food,FD,Y,47,Class B,Medium,Low,19.0,130.04350000000002,13.375,Medium,16.636559139784946
3842,DRH37,17.6,Low Fat,0.041681059,Soft Drinks,164.2526,OUT049,1999,Medium,Tier 1,Supermarket Type1,1315.6208,Drinks,DR,H,37,Class B,Heavy,Low,8.0,164.31926666666666,12.833333333333334,Medium,16.636559139784946
3843,NCL19,15.35,Low Fat,0.015676231000000002,Others,144.047,OUT046,1997,Small,Tier 1,Supermarket Type1,286.29400000000004,Non-Consumable,NC,L,19,Class B,Heavy,Low,2.0,143.52700000000002,15.8,Medium,16.18709677419355
3844,DRI11,8.26,Low Fat,0.034397781,Hard Drinks,115.7834,OUT035,2004,Small,Tier 2,Supermarket Type1,2073.3012,Drinks,DR,I,11,Class C,Medium,Low,18.0,115.05482857142856,12.142857142857142,Medium,16.966666666666665
3845,NCC19,6.57,Low Fat,0.096880574,Household,191.482,OUT046,1997,Small,Tier 1,Supermarket Type1,5020.1320000000005,Non-Consumable,NC,C,19,Class B,Medium,Low,26.0,192.707,21.0,Medium,16.18709677419355
3846,FDS01,11.6,Low Fat,0.017817285,Canned,177.0686,OUT018,2009,Medium,Tier 3,Supermarket Type2,1422.1488,Food,FD,S,01,Class C,Heavy,Low,8.0,177.91145714285716,14.571428571428571,Medium,13.856681034482758
3847,NCL55,12.15,Low Fat,0.061535846000000005,Others,254.90400000000002,OUT046,1997,Small,Tier 1,Supermarket Type1,4048.0640000000003,Non-Consumable,NC,L,55,Class B,Heavy,Low,16.0,254.12399999999997,13.4,Expensive,16.18709677419355
3848,FDW16,17.35,Regular,0.041439718,Frozen Foods,93.7804,OUT013,1987,High,Tier 3,Supermarket Type1,2848.2924,Food,FD,W,16,Class A,Heavy,Low,30.0,92.9304,24.0,Cheap,15.99785407725322
3849,FDT49,7.0,Low Fat,0.15140558699999998,Canned,107.728,OUT046,1997,Small,Tier 1,Supermarket Type1,2024.0320000000002,Food,FD,T,49,Class B,Medium,Intermediate,19.0,106.31549999999999,15.375,Medium,16.18709677419355
3850,FDW13,8.5,Low Fat,0.097803261,Canned,50.5324,OUT013,1987,High,Tier 3,Supermarket Type1,882.8508,Food,FD,W,13,Class A,Medium,Low,17.0,51.312400000000004,17.6,Cheap,15.99785407725322
3851,FDC14,14.5,Regular,0.041313203,Canned,42.0454,OUT049,1999,Medium,Tier 1,Supermarket Type1,377.5086,Food,FD,C,14,Class B,Heavy,Low,9.0,41.5079,13.625,Cheap,16.636559139784946
3852,FDS32,17.75,Regular,0.029700017999999998,Fruits and Vegetables,140.3838,OUT049,1999,Medium,Tier 1,Supermarket Type1,1404.838,Food,FD,S,32,Class B,Heavy,Low,10.0,140.81237142857142,13.285714285714286,Medium,16.636559139784946
3853,FDE09,8.775,Low Fat,0.0234260666,Fruits and Vegetables,111.3228,OUT049,1999,Medium,Tier 1,Supermarket Type1,1436.7964,Food,FD,E,09,Class B,Medium,Low,13.0,110.56280000000001,8.8,Medium,16.636559139784946
3854,FDT57,15.2,Low Fat,0.019064377,Snack Foods,238.2248,OUT049,1999,Medium,Tier 1,Supermarket Type1,3555.3720000000003,Food,FD,T,57,Class B,Heavy,Low,15.0,236.8581333333333,14.333333333333334,Expensive,16.636559139784946
3855,FDM32,20.5,Low Fat,0.020605032,Fruits and Vegetables,91.083,OUT046,1997,Small,Tier 1,Supermarket Type1,539.298,Food,FD,M,32,Class B,Extra Heavy,Low,6.0,89.93299999999999,8.75,Cheap,16.18709677419355
3856,FDH35,18.25,Low Fat,0.060342304000000006,Starchy Foods,165.9526,OUT049,1999,Medium,Tier 1,Supermarket Type1,1644.526,Food,FD,H,35,Class B,Heavy,Low,10.0,164.66926666666666,14.0,Medium,16.636559139784946
3857,NCI29,8.6,Low Fat,0.032615377,Health and Hygiene,142.9154,OUT035,2004,Small,Tier 2,Supermarket Type1,992.7078,Non-Consumable,NC,I,29,Class C,Medium,Low,7.0,141.6779,11.25,Medium,16.966666666666665
3858,FDL24,10.3,Regular,0.024935297000000002,Baking Goods,172.0422,OUT049,1999,Medium,Tier 1,Supermarket Type1,3966.1706,Food,FD,L,24,Class B,Heavy,Low,23.0,172.52553333333333,25.166666666666668,Medium,16.636559139784946
3859,FDI46,9.5,Low Fat,0.07434526799999999,Snack Foods,251.9724,OUT046,1997,Small,Tier 1,Supermarket Type1,3523.4136,Food,FD,I,46,Class B,Medium,Low,14.0,252.71239999999997,12.0,Expensive,16.18709677419355
3860,DRQ35,9.3,Low Fat,0.042283454000000005,Hard Drinks,125.4388,OUT035,2004,Small,Tier 2,Supermarket Type1,3715.164,Drinks,DR,Q,35,Class C,Medium,Low,30.0,123.82451428571429,21.142857142857142,Medium,16.966666666666665
3861,FDB39,11.6,Low Fat,0.038511676,Dairy,57.7272,OUT035,2004,Small,Tier 2,Supermarket Type1,503.3448,Food,FD,B,39,Class C,Heavy,Low,9.0,57.0072,12.0,Cheap,16.966666666666665
3862,FDT52,9.695,Regular,0.04762278599999999,Frozen Foods,246.2144,OUT018,2009,Medium,Tier 3,Supermarket Type2,3675.216,Food,FD,T,52,Class C,Medium,Low,15.0,245.4544,14.0,Expensive,13.856681034482758
3863,FDT60,12.0,Low Fat,0.07554831,Baking Goods,121.9388,OUT046,1997,Small,Tier 1,Supermarket Type1,3219.8088,Food,FD,T,60,Class B,Heavy,Low,26.0,123.81880000000001,14.0,Medium,16.18709677419355
3864,FDM34,19.0,Low Fat,0.067447572,Snack Foods,132.9626,OUT046,1997,Small,Tier 1,Supermarket Type1,1967.4389999999999,Food,FD,M,34,Class B,Heavy,Low,15.0,131.9626,14.0,Medium,16.18709677419355
3865,FDY27,6.38,Low Fat,0.03187163,Dairy,179.5344,OUT013,1987,High,Tier 3,Supermarket Type1,4103.9912,Food,FD,Y,27,Class A,Medium,Low,23.0,178.4944,12.6,Medium,15.99785407725322
3866,FDQ11,5.695,Regular,0.06797671,Breads,257.4988,OUT018,2009,Medium,Tier 3,Supermarket Type2,3083.9856,Food,FD,Q,11,Class C,Medium,Low,12.0,257.6588,10.8,Expensive,13.856681034482758
3867,FDX31,20.35,Regular,0.014813268000000001,Fruits and Vegetables,234.9958,OUT013,1987,High,Tier 3,Supermarket Type1,5842.395,Food,FD,X,31,Class A,Extra Heavy,Low,25.0,233.82913333333332,14.11111111111111,Expensive,15.99785407725322
3868,DRC12,17.85,Low Fat,0.03781972,Soft Drinks,191.6188,OUT035,2004,Small,Tier 2,Supermarket Type1,2475.4444,Drinks,DR,C,12,Class C,Heavy,Low,13.0,190.2188,11.75,Medium,16.966666666666665
3869,NCB30,14.6,Low Fat,0.025702994,Household,199.9084,OUT046,1997,Small,Tier 1,Supermarket Type1,2380.9008,Non-Consumable,NC,B,30,Class B,Heavy,Low,12.0,197.90840000000003,13.571428571428571,Medium,16.18709677419355
3870,FDX16,17.85,Low Fat,0.06224316,Frozen Foods,148.005,OUT018,2009,Medium,Tier 3,Supermarket Type2,898.83,Food,FD,X,16,Class C,Heavy,Low,6.0,149.28833333333336,13.833333333333334,Medium,13.856681034482758
3871,NCL53,7.5,Low Fat,0.036204764,Health and Hygiene,176.1028,OUT013,1987,High,Tier 3,Supermarket Type1,1948.1308,Non-Consumable,NC,L,53,Class A,Medium,Low,11.0,176.0028,17.375,Medium,15.99785407725322
